Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
SO2,29,2,0.7893811432323705,0.1278519518075333,35.612237120973575,1210.3677887870947,0.9999622944357417
SO2,29,3,0.7084920701357702,0.15126779988189035,43.02786655952032,691.5527249339091,0.9999622944357417
SO2,29,4,0.3921407058882087,0.5333869702761586,40.144562127979206,525.1973237334312,0.9999622944357417
SO2,29,5,0.40611183087207775,0.47392113152852017,39.23374164940723,413.58703972887145,0.9999622944357417
SO2,29,6,0.13588456533297202,0.8797503416078225,38.93074761777755,335.4659499748932,0.9999622944357417
SO2,29,7,0.1268296818369079,0.9597124727718904,35.56626420650065,300.9776683627636,0.9999622944357417
SO2,29,8,0.09959802175330804,1.002773325405472,33.700181563525355,267.3272556028602,0.9999622944357417
SO2,29,9,0.12087231235284925,0.8016272028087226,32.15073666125869,239.7335519809853,0.9999622944357417
SO2,29,10,0.09195714170426804,1.0712029224950492,28.814572693556524,230.26315140545432,0.9999622944357417
SO2,30,2,0.7893749199895864,0.12785692060122977,35.61113743276755,1210.4051654993598,0.9999776002153632
SO2,30,3,0.708482395731101,0.1512749639923649,43.025541147614845,691.5901015078164,0.9999776002153632
SO2,30,4,0.3921181456022408,0.5334031139553271,40.14172419403014,525.2345070548217,0.9999776002153632
SO2,30,5,0.4060883299440842,0.4739383729774856,39.230218575508516,413.6242216744175,0.9999776002153632
